year,jn_code,hybrid_oa_articles,articles,journal_title,e_issn,oa_mode
2019,JPIM,4,33,Journal of Product Innovation Management,1540-5885,hybrid oa
2019,JPIM,4,33,The Journal of Product Innovation Management,1540-5885,hybrid oa
2019,JPLN,1,116,Journal of Plant Nutrition and Soil Science,1522-2624,hybrid oa
2019,JPM,2,70,Journal of Psychiatric and Mental Health Nursing,1365-2850,hybrid oa
2019,JPN,13,232,Journal of Animal Physiology and Animal Nutrition,1439-0396,hybrid oa
2019,JPPI,2,48,Journal of Policy and Practice In Intellectual Disabilities,1741-1130,hybrid oa
2019,JPY,10,130,Journal of Phycology,1529-8817,hybrid oa
2019,JQS,13,92,Journal of Quaternary Science,1099-1417,hybrid oa
2019,JRAI,7,209,Journal of the Royal Anthropological Institute,1467-9655,hybrid oa
2019,JRE,5,87,Journal of Periodontal Research,1600-0765,hybrid oa
2019,JRH,2,70,The Journal of Rural Health,1748-0361,hybrid oa
2019,JRIR,4,24,Journal of Research in Reading,1467-9817,hybrid oa
2019,JRS,6,264,Journal of Raman Spectroscopy,1097-4555,hybrid oa
2019,JRS3,3,38,Journal of Research in Special Educational Needs,1471-3802,hybrid oa
2019,JRSM,19,55,Research Synthesis Methods,1759-2887,hybrid oa
2019,JSAP,10,123,Journal of Small Animal Practice,1748-5827,hybrid oa
2019,JSBM,2,54,Journal of Small Business Management,1540-627X,hybrid oa
2019,JSDE,1,140,Journal of Surfactants and Detergents,1558-9293,hybrid oa
2019,JSE,2,89,Journal of Systematics and Evolution,1674-4918,hybrid oa
2019,JSFA,19,713,Journal of the Science of Food and Agriculture,1097-0010,hybrid oa
2019,JSID,4,115,Journal of the Society for Information Display,1938-3657,hybrid oa
2019,JSO,6,419,Journal of Surgical Oncology,1096-9098,hybrid oa
2019,JSPN,1,43,Journal for Specialists In Pediatric Nursing,1744-6155,hybrid oa
2019,JSR,13,387,Journal of Sleep Research,1365-2869,hybrid oa
2019,JSSC,7,452,Journal of Separation Science,1615-9314,hybrid oa
2019,JSY,19,249,Journal of Synchrotron Radiation,1600-5775,hybrid oa
2019,JTH,53,338,Journal of Thrombosis and Haemostasis,1538-7836,hybrid oa
2019,JTR,4,87,International Journal of Tourism Research,1522-1970,hybrid oa
2019,JTS,6,118,Journal of Traumatic Stress,1573-6598,hybrid oa
2019,JTSA,2,70,Journal of Time Series Analysis,1467-9892,hybrid oa
2019,JTSB,3,35,Journal for the Theory of Social Behaviour,1468-5914,hybrid oa
2019,JTXS,1,95,Journal of Texture Studies,1745-4603,hybrid oa
2019,JUM,7,280,Journal of Ultrasound in Medicine,1550-9613,hybrid oa
2019,JVH,12,205,Journal of Viral Hepatitis,1365-2893,hybrid oa
2019,JVP,1,94,Journal of Veterinary Pharmacology and Therapeutics,1365-2885,hybrid oa
2019,JVS,9,153,Journal of Vegetation Science,1654-1103,hybrid oa
2019,JWAS,4,97,Journal of the World Aquaculture Society,1749-7345,hybrid oa
2019,JWIP,2,25,The Journal of World Intellectual Property,1747-1796,hybrid oa
2019,JWMG,27,189,The Journal of Wildlife Management,1937-2817,hybrid oa
2019,JZO,3,110,Journal of Zoology,1469-7998,hybrid oa
2019,JZS,8,86,Journal of Zoological Systematics and Evolutionary Research,1439-0469,hybrid oa
2019,KIN,3,98,International Journal of Chemical Kinetics,1097-4601,hybrid oa
2019,KYKL,4,27,Kyklos,1467-6435,hybrid oa
2019,LABR,6,30,LABOUR,1467-9914,hybrid oa
2019,LAM,4,158,Letters In Applied Microbiology,1472-765X,hybrid oa
2019,LANG,4,53,Language Learning,1467-9922,hybrid oa
2019,LARY,12,720,The Laryngoscope,1531-4995,hybrid oa
2019,LASR,1,67,Law & Society Review,1540-5893,hybrid oa
2019,LCRP,3,16,Legal and Criminological Psychology,2044-8333,hybrid oa
2019,LDR,11,266,Land Degradation and Development,1099-145X,hybrid oa
2019,LEAP,2,60,Learned Publishing,1741-4857,hybrid oa
2019,LET,1,51,Lethaia,1502-3931,hybrid oa
2019,LIPD,1,87,Lipids,1558-9307,hybrid oa
2019,LIT,2,41,Literacy,1741-4369,hybrid oa
2019,LIV,26,324,Liver International,1478-3231,hybrid oa
2019,LNC3,4,44,Language & Linguistics Compass,1749-818X,hybrid oa
2019,LNO,83,245,Limnology and Oceanography,1939-5590,hybrid oa
2019,LOB,1,66,Limnology and Oceanography Bulletin,1539-6088,hybrid oa
2019,LOM3,17,46,Limnology and Oceanography: Methods,1541-5856,hybrid oa
2019,LPOR,10,135,Laser & Photonics Reviews,1863-8899,hybrid oa
2019,LSM,16,170,Lasers in Surgery and Medicine,1096-9101,hybrid oa
2019,LSQ,1,41,Legislative Studies Quarterly,1939-9162,hybrid oa
2019,LT,8,356,Liver Transplantation,1527-6473,hybrid oa
2019,LUTS,7,49,LUTS,1757-5672,hybrid oa
2019,MABI,15,166,Macromolecular Bioscience,1616-5195,hybrid oa
2019,MACO,6,245,Materials and Corrosion,1521-4176,hybrid oa
2019,MACP,21,302,Macromolecular Chemistry and Physics,1521-3935,hybrid oa
2019,MAFI,3,35,Mathematical Finance,1467-9965,hybrid oa
2019,MALQ,5,53,Mathematical Logic Quarterly,1521-3870,hybrid oa
2019,MAM,5,33,Mammal Review,1365-2907,hybrid oa
2019,MAME,6,242,Macromolecular Materials and Engineering,1439-2054,hybrid oa
2019,MANA,1,155,Mathematische Nachrichten,1522-2616,hybrid oa
2019,MANC,3,44,The Manchester School,1467-9957,hybrid oa
2019,MAPS,27,196,Meteoritics & Planetary Science,1945-5100,hybrid oa
2019,MAQ,2,66,Medical Anthropology Quarterly,1548-1387,hybrid oa
2019,MAR,7,130,Psychology & Marketing,1520-6793,hybrid oa
2019,MARC,31,282,Macromolecular Rapid Communications,1521-3927,hybrid oa
2019,MAS,3,32,Mass Spectrometry Reviews,1098-2787,hybrid oa
2019,MATS,1,47,Macromolecular Theory and Simulations,1521-3919,hybrid oa
2019,MAWE,5,185,Materialwissenschaft und Werkstofftechnik,1521-4052,hybrid oa
2019,MBE,7,44,"Mind, Brain, and Education",1751-228X,hybrid oa
2019,MC,10,200,Molecular Carcinogenesis,1098-2744,hybrid oa
2019,MDC3,7,164,Movement Disorders Clinical Practice(Electronic),2330-1619,hybrid oa
2019,MDE,5,111,Managerial and Decision Economics,1099-1468,hybrid oa
2019,MDP2,11,98,Material Design & Processing Communications,2577-6576,hybrid oa
2019,MDS,42,353,Movement Disorders,1531-8257,hybrid oa
2019,MEC,48,393,Molecular Ecology,1365-294X,hybrid oa
2019,MECA,1,44,Metroeconomica,1467-999X,hybrid oa
2019,MED,6,87,Medicinal Research Reviews,1098-1128,hybrid oa
2019,MEDU,22,268,Medical Education,1365-2923,hybrid oa
2019,MEE3,51,214,Methods in Ecology and Evolution,2041-210X,hybrid oa
2019,MEN,28,163,Molecular Ecology Resources,1755-0998,hybrid oa
2019,META,2,53,Metaphilosophy,1467-9973,hybrid oa
2019,MICC,8,78,Microcirculation,1549-8719,hybrid oa
2019,MICE,4,95,Computer-Aided Civil and Infrastructure Engineering,1467-8667,hybrid oa
2019,MICR,3,145,Microsurgery,1098-2752,hybrid oa
2019,MILA,1,43,Mind & Language,1468-0017,hybrid oa
2019,MILQ,6,78,The Milbank Quarterly,1468-0009,hybrid oa
2019,MIM,5,95,Microbiology and Immunology,1348-0421,hybrid oa
2019,MINF,7,78,Molecular Informatics,1868-1751,hybrid oa
2019,MISP,1,36,Midwest Studies In Philosophy,1475-4975,hybrid oa
2019,MJA2,18,428,Medical Journal of Australia,1326-5377,hybrid oa
2019,MMA,8,667,Mathematical Methods in the Applied Sciences,1099-1476,hybrid oa
2019,MMCE,2,437,International Journal of RF and Microwave Computer-Aided Engineering,1099-047X,hybrid oa
2019,MMI,48,264,Molecular Microbiology,1365-2958,hybrid oa
2019,MMS,8,91,Marine Mammal Science,1748-7692,hybrid oa
2019,MNFR,29,285,Molecular Nutrition & Food Research,1613-4133,hybrid oa
2019,MODL,2,78,The Modern Language Journal,1540-4781,hybrid oa
2019,MOP,3,549,Microwave and Optical Technology Letters,1098-2760,hybrid oa
2019,MOTH,1,122,Modern Theology,1468-0025,hybrid oa
2019,MP,46,622,Medical Physics,2473-4209,hybrid oa
2019,MPO,29,533,Pediatric Blood & Cancer,1545-5017,hybrid oa
2019,MRD,7,196,Molecular Reproduction & Development,1098-2795,hybrid oa
2019,MREN,3,47,Macromolecular Reaction Engineering,1862-8338,hybrid oa
2019,MRM,110,517,Magnetic Resonance in Medicine,1522-2594,hybrid oa
2019,MSC,6,57,Musculoskeletal Care,1557-0681,hybrid oa
2019,MUS,22,362,Muscle & Nerve,1097-4598,hybrid oa
2019,MVE,6,72,Medical and Veterinary Entomology,1365-2915,hybrid oa
2019,MYC,13,170,Mycoses,1439-0507,hybrid oa
2019,NAAQ,2,59,North American Journal of Aquaculture,1548-8454,hybrid oa
2019,NAFM,5,143,North American Journal of Fisheries Management,1548-8675,hybrid oa
2019,NAG,4,141,International Journal for Numerical and Analytical Methods in Geomechanics,1096-9853,hybrid oa
2019,NAN,9,63,Neuropathology and Applied Neurobiology,1365-2990,hybrid oa
2019,NANA,6,112,Nations and Nationalism,1469-8129,hybrid oa
2019,NARF,3,23,Natural Resources Forum,1477-8947,hybrid oa
2019,NAU,31,349,Neurourology and Urodynamics,1520-6777,hybrid oa
2019,NAV,3,51,Naval Research Logistics,1520-6750,hybrid oa
2019,NAVI,5,66,Navigation,2161-4296,hybrid oa
2019,NBFR,1,76,New Blackfriars,1741-2005,hybrid oa
2019,NBM,26,179,NMR in Biomedicine,1099-1492,hybrid oa
2019,NBU,12,53,Nutrition Bulletin,1467-3010,hybrid oa
2019,NCN3,4,104,Neurology and Clinical Neuroscience,2049-4173,hybrid oa
2019,NCP,1,154,Nutrition in Clinical Practice,1941-2452,hybrid oa
2019,NDI,2,91,Nutrition & Dietetics,1747-0080,hybrid oa
2019,NEJO,1,57,Negotiation Journal,1571-9979,hybrid oa
2019,NEP,5,262,Nephrology,1440-1797,hybrid oa
2019,NER,11,181,Neuromodulation,1525-1403,hybrid oa
2019,NET,4,53,Networks,1097-0037,hybrid oa
2019,NEUP,5,99,Neuropathology,1440-1789,hybrid oa
2019,NHS,2,82,Nursing & Health Sciences,1442-2018,hybrid oa
2019,NICC,1,133,Nursing In Critical Care,1478-5153,hybrid oa
2019,NIN,2,53,Nursing Inquiry,1440-1800,hybrid oa
2019,NJB,2,109,Nordic Journal of Botany,1756-1051,hybrid oa
2019,NLA,1,52,Numerical Linear Algebra With Applications,1099-1506,hybrid oa
2019,NME,16,293,International Journal for Numerical Methods in Engineering,1097-0207,hybrid oa
2019,NMO,19,250,Neurogastroenterology & Motility,1365-2982,hybrid oa
2019,NOUS,1,51,Noûs,1468-0068,hybrid oa
2019,NPH,121,764,New Phytologist,1469-8137,hybrid oa
2019,NRM,4,49,Natural Resource Modeling,1939-7445,hybrid oa
2019,NSG,4,51,Near Surface Geophysics,1873-0604,hybrid oa
2019,NTWE,2,30,"New Technology, Work and Employment",1468-005X,hybrid oa
2019,NUF,3,95,Nursing Forum,1744-6198,hybrid oa
2019,NUM,1,113,Numerical Methods for Partial Differential Equations,1098-2426,hybrid oa
2019,NUP,1,61,Nursing Philosophy,1466-769X,hybrid oa
2019,NUR,1,81,Research in Nursing & Health,1098-240X,hybrid oa
2019,NZG,6,38,New Zealand Geographer,1745-7939,hybrid oa
2019,OA,8,118,International Journal of Osteoarchaeology,1099-1212,hybrid oa
2019,OBES,9,65,Oxford Bulletin of Economics and Statistics,1468-0084,hybrid oa
2019,OBR,28,168,Obesity Reviews,1467-789X,hybrid oa
2019,OBY,21,302,Obesity,1930-739X,hybrid oa
2019,OCA,2,81,Optimal Control Applications and Methods,1099-1514,hybrid oa
2019,OCR,2,101,Orthodontics & Craniofacial Research,1601-6343,hybrid oa
2019,ODI,14,230,Oral Diseases,1601-0825,hybrid oa
2019,OIK,17,131,Oikos,1600-0706,hybrid oa
2019,OMI,1,31,Molecular Oral Microbiology,2041-1014,hybrid oa
2019,OPN,5,82,International Journal of Older People Nursing,1748-3743,hybrid oa
2019,OPO,8,68,Ophthalmic and Physiological Optics,1475-1313,hybrid oa
2019,ORS,1,73,Oral Surgery,1752-248X,hybrid oa
2019,OSI2,3,43,Oral Science International,1881-4204,hybrid oa
2019,PA,7,167,Journal of Public Affairs,1479-1854,hybrid oa
2019,PACE,16,278,Pacing and Clinical Electrophysiology,1540-8159,hybrid oa
2019,PAD,2,29,Public Administration and Development,1099-162X,hybrid oa
2019,PADM,10,83,Public Administration,1467-9299,hybrid oa
2019,PADR,14,87,Population and Development Review,1728-4457,hybrid oa
2019,PAI,6,155,Pediatric Allergy and Immunology,1399-3038,hybrid oa
2019,PALA,9,54,Palaeontology,1475-4983,hybrid oa
2019,PAM,1,84,Journal of Policy Analysis and Management,1520-6688,hybrid oa
2019,PAN,6,243,Pediatric Anesthesia,1460-9592,hybrid oa
2019,PAPR,6,123,Pain Practice,1533-2500,hybrid oa
2019,PAPT,5,54,"Psychology and Psychotherapy: Theory, Research and Practice",2044-8341,hybrid oa
2019,PAT,2,301,Polymers for Advanced Technologies,1099-1581,hybrid oa
2019,PATH,44,178,The Journal of Pathology,1096-9896,hybrid oa
2019,PBAF,1,27,Public Budgeting & Finance,1540-5850,hybrid oa
2019,PBR,11,127,Plant Breeding,1439-0523,hybrid oa
2019,PC,2,306,Polymer Composites,1548-0569,hybrid oa
2019,PCA,1,88,Phytochemical Analysis,1099-1565,hybrid oa
2019,PCE,31,215,"Plant, Cell & Environment",1365-3040,hybrid oa
2019,PCMR,9,90,Pigment Cell & Melanoma Research,1755-148X,hybrid oa
2019,PCN,16,181,Psychiatry and Clinical Neurosciences,1440-1819,hybrid oa
2019,PD,24,229,Prenatal Diagnosis,1097-0223,hybrid oa
2019,PDE,4,332,Pediatric Dermatology,1525-1470,hybrid oa
2019,PDS,32,239,Pharmacoepidemiology and Drug Safety,1099-1557,hybrid oa
2019,PECH,3,59,Peace & Change,1468-0130,hybrid oa
2019,PED,9,354,Pediatrics International,1442-200X,hybrid oa
2019,PEDI,9,165,Pediatric Diabetes,1399-5448,hybrid oa
2019,PEN,6,270,Polymer Engineering & Science,1548-2634,hybrid oa
2019,PEPS,1,59,Personnel Psychology,1744-6570,hybrid oa
2019,PER,2,42,European Journal of Personality,1099-0984,hybrid oa
2019,PETR,15,306,Pediatric Transplantation,1399-3046,hybrid oa
2019,PHAR,1,143,Pharmacotherapy: The Journal of Human Pharmacology and Drug Therapy,1875-9114,hybrid oa
2019,PHC3,5,67,Philosophy Compass,1747-9991,hybrid oa
2019,PHEN,4,41,Physiological Entomology,1365-3032,hybrid oa
2019,PHIB,1,34,Analytic Philosophy,2153-960X,hybrid oa
2019,PHIL,1,32,Philosophical Forum,0031-806X,hybrid oa
2019,PHIN,2,38,Philosophical Investigations,1467-9205,hybrid oa
2019,PHIS,3,31,Philosophical Issues,1758-2237,hybrid oa
2019,PHN,1,117,Public Health Nursing,1525-1446,hybrid oa
2019,PHOR,3,86,The Photogrammetric Record,1477-9730,hybrid oa
2019,PHP,4,137,Photochemistry and Photobiology,1751-1097,hybrid oa
2019,PHPP,4,88,"Photodermatology, Photoimmunology & Photomedicine",1600-0781,hybrid oa
2019,PHPR,4,96,Philosophy and Phenomenological Research,1933-1592,hybrid oa
2019,PI,4,215,Polymer International,1097-0126,hybrid oa
2019,PIM,3,73,Parasite Immunology,1365-3024,hybrid oa
2019,PIN,8,140,Pathology International,1440-1827,hybrid oa
2019,PIP,13,133,Progress in Photovoltaics: Research and Applications,1099-159X,hybrid oa
2019,PIRS,6,82,Papers In Regional Science,1435-5957,hybrid oa
2019,PLAR,1,51,PoLAR: Political and Legal Anthropology Review,1555-2934,hybrid oa
2019,PLB,7,128,Plant Biology,1438-8677,hybrid oa
2019,PLMS,4,87,Proceedings of the London Mathematical Society,1460-244X,hybrid oa
2019,PMH,1,33,Personality and Mental Health,1932-863X,hybrid oa
2019,PMIC,22,280,Proteomics,1615-9861,hybrid oa
2019,PMR,2,306,PM&R,1934-1563,hybrid oa
2019,POC,2,114,Journal of Physical Organic Chemistry,1099-1395,hybrid oa
2019,POI3,3,37,Policy & Internet (Electronic),1944-2866,hybrid oa
2019,POL,10,274,Journal of Polymer Science,1099-0518,hybrid oa
2019,POMS,9,159,Production and Operations Management,1937-5956,hybrid oa
2019,PON,31,341,Psycho-Oncology,1099-1611,hybrid oa
2019,POPE,8,51,Population Ecology,1438-390X,hybrid oa
2019,POPS,6,80,Political Psychology,1467-9221,hybrid oa
2019,POQU,7,167,The Political Quarterly,1467-923X,hybrid oa
2019,PPA,15,159,Plant Pathology,1365-3059,hybrid oa
2019,PPAP,9,144,Plasma Processes and Polymers,1612-8869,hybrid oa
2019,PPC,1,126,Perspectives In Psychiatric Care,1744-6163,hybrid oa
2019,PPE,6,89,Paediatric and Perinatal Epidemiology,1365-3016,hybrid oa
2019,PPI,1,34,Psychotherapy and Politics International,1556-9195,hybrid oa
2019,PPL,8,180,Physiologia Plantarum,1399-3054,hybrid oa
2019,PPP,2,39,Permafrost and Periglacial Processes,1099-1530,hybrid oa
2019,PPSC,5,151,Particle & Particle Systems Characterization,1521-4117,hybrid oa
2019,PPUL,23,384,Pediatric Pulmonology,1099-0496,hybrid oa
2019,PRCA,10,93,PROTEOMICS - Clinical Applications,1862-8354,hybrid oa
2019,PRD,4,71,Periodontology 2000,1600-0757,hybrid oa
2019,PRE,3,53,Phycological Research,1440-1835,hybrid oa
2019,PREP,6,264,"Propellants, Explosives, Pyrotechnics",1521-4087,hybrid oa
2019,PRI,9,65,Physiotherapy Research International,1471-2865,hybrid oa
2019,PRO,32,248,Protein Science,1469-896X,hybrid oa
2019,PROP,4,91,Fortschritte der Physik,1521-3978,hybrid oa
2019,PROS,22,188,The Prostate,1097-0045,hybrid oa
2019,PROT,20,209,"Proteins: Structure, Function, and Bioinformatics",1097-0134,hybrid oa
2019,PRS,3,98,Process Safety Progress,1547-5913,hybrid oa
2019,PS,17,446,Pest Management Science,1526-4998,hybrid oa
2019,PSBI,1,34,Plant Species Biology,1442-1984,hybrid oa
2019,PSC,6,92,Journal of Peptide Science,1099-1387,hybrid oa
2019,PSJ,4,70,Policy Studies Journal,1541-0072,hybrid oa
2019,PSP,20,76,"Population, Space and Place",1544-8452,hybrid oa
2019,PSRH,2,31,Perspectives On Sexual and Reproductive Health,1931-2393,hybrid oa
2019,PSSA,28,534,physica status solidi (a) applications and materials science,1862-6319,hybrid oa
2019,PSSB,26,472,physica status solidi (b) basic solid state physics,1521-3951,hybrid oa
2019,PSSR,8,246,physica status solidi (RRL) rapid research letters,1862-6270,hybrid oa
2019,PST,4,66,Pharmaceutical Statistics,1539-1612,hybrid oa
2019,PSYG,7,109,Psychogeriatrics,1479-8301,hybrid oa
2019,PSYP,18,199,Psychophysiology,1469-8986,hybrid oa
2019,PTR,16,338,Phytotherapy Research,1099-1573,hybrid oa
2019,PTS,5,65,Packaging Technology and Science,1099-1522,hybrid oa
2019,PUAR,12,129,Public Administration Review,1540-6210,hybrid oa
2019,QJ,65,296,Quarterly Journal of the Royal Meteorological Society,1477-870X,hybrid oa
2019,QRE,5,153,Quality and Reliability Engineering International,1099-1638,hybrid oa
2019,QUA,4,286,International Journal of Quantum Chemistry,1097-461X,hybrid oa
2019,QUE2,1,23,Quantum Engineering,2577-0470,hybrid oa
2019,QUTE,13,99,Advanced Quantum Technologies,2511-9044,hybrid oa
2019,RADM,5,38,R&D Management,1467-9310,hybrid oa
2019,RAJU,3,36,Ratio Juris,1467-9337,hybrid oa
2019,RAQ,15,78,Reviews in Aquaculture,1753-5131,hybrid oa
2019,RATI,3,29,Ratio,1467-9329,hybrid oa
2019,RCM,8,350,Rapid Communications in Mass Spectrometry,1097-0231,hybrid oa
2019,RCS,5,82,The International Journal of Medical Robotics and Computer Assisted Surgery,1478-596X,hybrid oa
2019,RDA,7,227,Reproduction in Domestic Animals,1439-0531,hybrid oa
2019,RDS,7,103,Radio Science,1944-799X,hybrid oa
2019,REC,9,186,Restoration Ecology,1526-100X,hybrid oa
2019,REC3,1,35,Religion Compass,1749-8171,hybrid oa
2019,REEC,1,37,Real Estate Economics,1540-6229,hybrid oa
2019,REEL,2,45,"Review of European, Comparative & International Environmental Law",2050-0394,hybrid oa
2019,REGO,13,63,Regulation & Governance,1748-5991,hybrid oa
2019,REM,3,40,Remediation,1520-6831,hybrid oa
2019,RESP,6,1147,Respirology,1440-1843,hybrid oa
2019,REST,3,116,Renaissance Studies,1477-4658,hybrid oa
2019,REV3,1,29,Review of Education,2049-6613,hybrid oa
2019,RFE,1,43,Review of Financial Economics,1873-5924,hybrid oa
2019,RHC3,3,22,"Risk, Hazards & Crisis in Public Policy(Electronic)",1944-4079,hybrid oa
2019,RISA,16,181,Risk Analysis,1539-6924,hybrid oa
2019,RMIR,1,25,Risk Management and Insurance Review,1540-6296,hybrid oa
2019,RMV,2,63,Reviews in Medical Virology,1099-1654,hybrid oa
2019,RNC,7,412,International Journal of Robust and Nonlinear Control,1099-1239,hybrid oa
2019,ROB,5,73,Journal of Field Robotics,1556-4967,hybrid oa
2019,RODE,3,63,Review of Development Economics,1467-9361,hybrid oa
2019,ROG,11,38,Reviews of Geophysics,1944-9208,hybrid oa
2019,ROIE,8,77,Review of International Economics,1467-9396,hybrid oa
2019,ROIW,5,50,Review of Income and Wealth,1475-4991,hybrid oa
2019,ROPR,2,33,Review of Policy Research,1541-1338,hybrid oa
2019,RRA,14,184,River Research and Applications,1535-1467,hybrid oa
2019,RRQ,1,49,Reading Research Quarterly,1936-2722,hybrid oa
2019,RSA,3,65,Random Structures & Algorithms,1098-2418,hybrid oa
2019,RSP3,5,84,Regional Science Policy & Practice,1757-7802,hybrid oa
2019,RSSA,18,117,Journal of the Royal Statistical Society: Series A (Statistics in Society),1467-985X,hybrid oa
